Delivery_ID,Order_ID,Dispatch_Date,Delivery_Date,Carrier,Delivery_Status
DEL00373,ORD00373,2025-12-04,2025-12-09,Blue Dart,Delivered
DEL00374,ORD00374,2024-04-15,2024-04-22,Xpressbees,Delayed
DEL00375,ORD00375,2024-08-04,2024-08-07,Ecom Express,Delivered
DEL00376,ORD00376,2025-03-27,2025-04-02,Xpressbees,Delivered
DEL00377,ORD00377,2024-01-18,2024-01-21,Xpressbees,Delivered
DEL00378,ORD00378,2024-12-26,2024-12-31,Ecom Express,Delivered
DEL00379,ORD00379,2024-10-17,2024-10-21,DTDC,Delivered
DEL00380,ORD00380,2025-07-08,2025-07-13,Blue Dart,Delivered
DEL00381,ORD00381,2024-02-23,2024-02-26,Blue Dart,Delivered
DEL00382,ORD00382,2025-12-24,2026-01-02,Xpressbees,Delayed
DEL00383,ORD00383,2024-12-31,2025-01-04,Ecom Express,Delivered
DEL00384,ORD00384,2025-07-01,2025-07-10,Blue Dart,Delayed
DEL00385,ORD00385,2025-12-17,2025-12-19,DTDC,Delivered
DEL00386,ORD00386,2025-04-21,2025-04-27,Ecom Express,Delivered
DEL00387,ORD00387,2024-09-23,2024-09-27,Ecom Express,Delivered
DEL00388,ORD00388,2024-12-05,2024-12-08,Xpressbees,Delivered
DEL00389,ORD00389,2024-04-25,2024-04-27,Delhivery,Delivered
DEL00390,ORD00390,2025-09-11,2025-09-15,Blue Dart,Delivered
DEL00391,ORD00391,2024-04-19,2024-04-22,Delhivery,Delivered
DEL00392,ORD00392,2025-04-18,2025-04-22,DTDC,Delivered
DEL00393,ORD00393,2024-06-12,2024-06-15,Delhivery,Delivered
DEL00394,ORD00394,2025-12-12,2025-12-15,Delhivery,Delivered
DEL00395,ORD00395,2025-12-11,2025-12-15,Xpressbees,Delivered
DEL00396,ORD00396,2025-08-10,2025-08-13,Delhivery,Delivered
DEL00397,ORD00397,2025-07-23,2025-07-25,Delhivery,Delivered
DEL00398,ORD00398,2025-09-05,2025-09-08,Ecom Express,Delivered
DEL00399,ORD00399,2025-11-08,2025-11-12,Delhivery,Delivered
DEL00400,ORD00400,2025-10-15,2025-10-21,Xpressbees,Delivered
DEL00401,ORD00401,2025-06-30,2025-07-02,Blue Dart,Delivered
DEL00402,ORD00402,2025-11-28,2025-12-01,DTDC,Delivered
DEL00403,ORD00403,2024-11-09,2024-11-16,Blue Dart,Delayed
DEL00404,ORD00404,2024-01-10,2024-01-16,Xpressbees,Delivered
DEL00405,ORD00405,2025-01-15,2025-01-21,Ecom Express,Delivered
DEL00406,ORD00406,2025-01-03,2025-01-10,Xpressbees,Delayed
DEL00407,ORD00407,2025-02-07,2025-02-11,Ecom Express,Delivered
DEL00408,ORD00408,2025-07-13,2025-07-17,Ecom Express,Delivered
DEL00409,ORD00409,2025-01-04,2025-01-08,Ecom Express,Delivered
DEL00410,ORD00410,2024-05-10,2024-05-15,Xpressbees,Delivered
DEL00411,ORD00411,2025-05-15,2025-05-18,Delhivery,Delivered
DEL00412,ORD00412,2025-03-03,2025-03-05,Blue Dart,Delivered
DEL00413,ORD00413,2024-07-05,2024-07-07,DTDC,Delivered
DEL00414,ORD00414,2024-12-31,2025-01-03,DTDC,Delivered
DEL00415,ORD00415,2024-08-31,2024-09-08,Xpressbees,Delayed
DEL00416,ORD00416,2025-01-10,2025-01-12,Xpressbees,Delivered
DEL00417,ORD00417,2025-08-17,2025-08-20,DTDC,Delivered
DEL00418,ORD00418,2024-10-14,2024-10-22,DTDC,Delayed
DEL00419,ORD00419,2024-09-10,2024-09-15,Ecom Express,Delivered
DEL00420,ORD00420,2024-11-15,2024-11-18,Blue Dart,Delivered
DEL00421,ORD00421,2025-04-10,2025-04-13,DTDC,Delivered
DEL00422,ORD00422,2024-10-30,2024-11-02,Blue Dart,Delivered
DEL00423,ORD00423,2024-11-07,2024-11-09,Blue Dart,Delivered
DEL00424,ORD00424,2024-06-22,2024-06-29,Delhivery,Delayed
DEL00425,ORD00425,2024-01-30,2024-02-03,Blue Dart,Delivered
DEL00426,ORD00426,2024-10-11,2024-10-16,DTDC,Delivered
DEL00427,ORD00427,2024-01-16,2024-01-18,Xpressbees,Delivered
DEL00428,ORD00428,2024-06-03,2024-06-07,Delhivery,Delivered
DEL00429,ORD00429,2024-08-30,2024-09-02,DTDC,Delivered
DEL00430,ORD00430,2024-05-28,2024-05-31,DTDC,Delivered
DEL00431,ORD00431,2025-01-27,2025-01-29,Blue Dart,Delivered
DEL00432,ORD00432,2024-12-19,2024-12-22,Delhivery,Delivered
DEL00433,ORD00433,2025-02-12,2025-02-16,Delhivery,Delivered
DEL00434,ORD00434,2024-08-28,2024-08-31,Blue Dart,Delivered
DEL00435,ORD00435,2025-03-21,2025-03-25,Xpressbees,Delivered
DEL00436,ORD00436,2025-12-01,2025-12-03,Xpressbees,Delivered
DEL00437,ORD00437,2025-03-18,2025-03-27,Xpressbees,Delayed
DEL00438,ORD00438,2024-09-19,2024-09-23,DTDC,Delivered
DEL00439,ORD00439,2024-09-05,2024-09-09,DTDC,Delivered
DEL00440,ORD00440,2025-12-09,2025-12-16,Ecom Express,Delayed
DEL00441,ORD00441,2024-03-11,2024-03-14,Ecom Express,Delivered
DEL00442,ORD00442,2024-12-27,2024-12-31,Ecom Express,Delivered
DEL00443,ORD00443,2024-04-04,2024-04-11,Ecom Express,Delayed
DEL00444,ORD00444,2024-05-06,2024-05-09,Xpressbees,Delivered
DEL00445,ORD00445,2025-10-25,2025-10-29,Blue Dart,Delivered
DEL00446,ORD00446,2025-04-24,2025-04-26,DTDC,Delivered
DEL00447,ORD00447,2025-03-14,2025-03-21,Ecom Express,Delayed
DEL00448,ORD00448,2024-03-04,2024-03-08,DTDC,Delivered
DEL00449,ORD00449,2024-09-29,2024-10-07,Ecom Express,Delayed
DEL00450,ORD00450,2025-09-16,2025-09-21,Ecom Express,Delivered
DEL00451,ORD00451,2025-03-17,2025-03-23,Blue Dart,Delivered
DEL00452,ORD00452,2024-09-23,2024-09-30,DTDC,Delayed
DEL00453,ORD00453,2025-04-03,2025-04-12,Delhivery,Delayed
DEL00454,ORD00454,2025-11-11,2025-11-14,Ecom Express,Delivered
DEL00455,ORD00455,2025-08-11,2025-08-18,DTDC,Delayed
DEL00456,ORD00456,2025-02-19,2025-02-24,Blue Dart,Delivered
DEL00457,ORD00457,2025-05-09,2025-05-15,Ecom Express,Delivered
DEL00458,ORD00458,2025-02-15,2025-02-18,Ecom Express,Delivered
DEL00459,ORD00459,2024-03-24,2024-03-26,Delhivery,Delivered
DEL00460,ORD00460,2024-06-29,2024-07-05,Delhivery,Delivered
DEL00461,ORD00461,2025-02-04,2025-02-08,DTDC,Delivered
DEL00462,ORD00462,2025-10-10,2025-10-14,Blue Dart,Delivered
DEL00463,ORD00463,2025-09-01,2025-09-06,DTDC,Delivered
DEL00464,ORD00464,2024-11-11,2024-11-14,Blue Dart,Delivered
DEL00465,ORD00465,2024-12-11,2024-12-17,Ecom Express,Delivered
DEL00466,ORD00466,2025-11-16,2025-11-23,Delhivery,Delayed
DEL00467,ORD00467,2024-08-28,2024-09-05,Delhivery,Delayed
DEL00468,ORD00468,2024-01-22,2024-01-31,Ecom Express,Delayed
DEL00469,ORD00469,2024-01-15,2024-01-20,Delhivery,Delivered
DEL00470,ORD00470,2025-08-30,2025-09-02,Xpressbees,Delivered
DEL00471,ORD00471,2024-08-13,2024-08-16,Blue Dart,Delivered
DEL00472,ORD00472,2025-11-27,2025-11-30,Delhivery,Delivered
DEL00473,ORD00473,2024-11-27,2024-11-29,DTDC,Delivered
DEL00474,ORD00474,2024-03-05,2024-03-08,Delhivery,Delivered
DEL00475,ORD00475,2025-01-14,2025-01-18,Ecom Express,Delivered
DEL00476,ORD00476,2024-05-18,2024-05-22,Blue Dart,Delivered
DEL00477,ORD00477,2024-03-24,2024-04-01,Xpressbees,Delayed
DEL00478,ORD00478,2024-10-19,2024-10-27,Blue Dart,Delayed
DEL00479,ORD00479,2024-10-04,2024-10-10,Delhivery,Delivered
DEL00480,ORD00480,2025-12-09,2025-12-12,Xpressbees,Delivered
DEL00481,ORD00481,2025-10-04,2025-10-06,DTDC,Delivered
DEL00482,ORD00482,2024-07-15,2024-07-23,Blue Dart,Delayed
DEL00483,ORD00483,2025-07-06,2025-07-12,Delhivery,Delivered
DEL00484,ORD00484,2024-10-11,2024-10-17,Ecom Express,Delivered
DEL00485,ORD00485,2025-05-25,2025-05-27,Delhivery,Delivered
DEL00486,ORD00486,2024-10-20,2024-10-25,DTDC,Delivered
DEL00487,ORD00487,2025-04-10,2025-04-15,Xpressbees,Delivered
DEL00488,ORD00488,2024-06-11,2024-06-15,Blue Dart,Delivered
DEL00489,ORD00489,2025-03-31,2025-04-04,Ecom Express,Delivered
DEL00490,ORD00490,2024-11-29,2024-12-01,Blue Dart,Delivered
DEL00491,ORD00491,2025-02-26,2025-02-28,Delhivery,Delivered
DEL00492,ORD00492,2025-05-13,2025-05-15,Delhivery,Delivered
DEL00493,ORD00493,2024-07-03,2024-07-05,Delhivery,Delivered
DEL00494,ORD00494,2025-01-02,2025-01-04,DTDC,Delivered
DEL00495,ORD00495,2025-08-06,2025-08-10,Delhivery,Delivered
DEL00496,ORD00496,2025-03-06,2025-03-10,DTDC,Delivered
DEL00497,ORD00497,2025-10-15,2025-10-19,DTDC,Delivered
DEL00498,ORD00498,2024-08-25,2024-08-27,Xpressbees,Delivered
DEL00499,ORD00499,2025-08-30,2025-09-02,Ecom Express,Delivered
DEL00500,ORD00500,2024-09-09,2024-09-11,DTDC,Delivered
DEL00501,ORD00501,2024-06-01,,DTDC,Delivered
DEL00502,ORD00502,2025-04-26,2025-04-30,Blue Dart,Delivered
DEL00503,ORD00503,2025-12-16,2025-12-19,Ecom Express,Delivered
DEL00504,ORD00504,2024-01-14,2024-01-23,Delhivery,Delayed
DEL00505,ORD00505,2025-10-25,2025-10-28,Delhivery,Delivered
DEL00506,ORD00506,2025-04-15,2025-04-20,Xpressbees,Delivered
DEL00507,ORD00507,2025-04-20,2025-04-22,Ecom Express,Delivered
DEL00508,ORD00508,2025-01-16,2025-01-23,Blue Dart,Delayed
DEL00509,ORD00509,2024-03-14,2024-03-16,Delhivery,Delivered
DEL00510,ORD00510,2024-10-05,2024-10-09,DTDC,Delivered
DEL00511,ORD00511,2025-12-02,2025-12-06,DTDC,Delivered
DEL00512,ORD00512,2025-11-22,2025-11-25,Ecom Express,Delivered
DEL00513,ORD00513,2024-02-11,2024-02-13,Delhivery,Delivered
DEL00514,ORD00514,2025-07-28,2025-07-30,Delhivery,Delivered
DEL00515,ORD00515,2025-10-27,2025-11-04,Ecom Express,Delayed
DEL00516,ORD00516,2024-08-20,2024-08-23,Blue Dart,Delivered
DEL00517,ORD00517,2024-02-26,2024-02-28,DTDC,Delivered
DEL00518,ORD00518,2024-05-06,2024-05-11,Ecom Express,Delivered
DEL00519,ORD00519,2025-09-27,2025-10-03,Xpressbees,Delivered
DEL00520,ORD00520,2024-07-03,2024-07-06,Delhivery,Delivered
DEL00521,ORD00521,2024-06-01,2024-06-06,Xpressbees,Delivered
DEL00522,ORD00522,2024-10-27,2024-10-30,Xpressbees,Delivered
DEL00523,ORD00523,2025-10-24,2025-10-27,Xpressbees,Delivered
DEL00524,ORD00524,2024-08-25,2024-08-31,Xpressbees,Delivered
DEL00525,ORD00525,2025-11-04,2025-11-08,Blue Dart,Delivered
DEL00526,ORD00526,2025-07-15,2025-07-20,Blue Dart,Delivered
DEL00527,ORD00527,2024-11-10,2024-11-16,Xpressbees,Delivered
DEL00528,ORD00528,2024-02-18,2024-02-26,DTDC,Delayed
DEL00529,ORD00529,2024-06-15,2024-06-18,Delhivery,Delivered
DEL00530,ORD00530,2025-12-26,2025-12-29,Xpressbees,Delivered
DEL00531,ORD00531,2025-08-11,2025-08-13,DTDC,Delivered
DEL00532,ORD00532,2025-12-27,2025-12-30,DTDC,Delivered
DEL00533,ORD00533,2024-06-16,2024-06-19,DTDC,Delivered
DEL00534,ORD00534,2024-05-28,2024-06-04,Delhivery,Delayed
DEL00535,ORD00535,2025-07-13,2025-07-16,Xpressbees,Delivered
DEL00536,ORD00536,2024-10-23,2024-10-25,Blue Dart,Delivered
DEL00537,ORD00537,2025-03-30,2025-04-04,DTDC,Delivered
DEL00538,ORD00538,2025-11-25,2025-12-01,DTDC,Delivered
DEL00539,ORD00539,2024-08-14,2024-08-21,Blue Dart,Delayed
DEL00540,ORD00540,2024-07-19,2024-07-24,DTDC,Delivered
DEL00541,ORD00541,2024-03-27,2024-03-29,Delhivery,Delivered
DEL00542,ORD00542,2025-02-07,2025-02-10,Blue Dart,Delivered
DEL00543,ORD00543,2025-11-14,2025-11-17,DTDC,Delivered
DEL00544,ORD00544,2025-01-31,2025-02-03,DTDC,Delivered
DEL00545,ORD00545,2025-07-30,2025-08-03,Delhivery,Delivered
DEL00546,ORD00546,2025-03-31,2025-04-07,Delhivery,Delayed
DEL00547,ORD00547,2024-05-22,2024-05-26,DTDC,Delivered
DEL00548,ORD00548,2025-05-03,2025-05-05,DTDC,Delivered
DEL00549,ORD00549,2025-01-20,2025-01-22,DTDC,Delivered
DEL00550,ORD00550,2024-06-29,2024-07-07,Delhivery,Delayed
DEL00551,ORD00551,2024-07-25,2024-07-28,Ecom Express,Delivered
DEL00552,ORD00552,2024-11-07,2024-11-10,Ecom Express,Delivered
DEL00553,ORD00553,2024-08-17,2024-08-20,Blue Dart,Delivered
DEL00554,ORD00554,2025-10-15,2025-10-23,Blue Dart,Delayed
DEL00555,ORD00555,2024-07-02,2024-07-10,DTDC,Delayed
DEL00556,ORD00556,2024-03-09,2024-03-15,Delhivery,Delivered
DEL00557,ORD00557,2024-09-22,2024-09-26,DTDC,Delivered
DEL00558,ORD00558,2025-08-12,2025-08-16,Xpressbees,Delivered
DEL00559,ORD00559,2025-04-17,2025-04-20,DTDC,Delivered
DEL00560,ORD00560,2025-03-07,2025-03-09,Delhivery,Delivered
DEL00561,ORD00561,2024-03-21,2024-03-23,Ecom Express,Delivered
DEL00562,ORD00562,2025-09-07,2025-09-10,Ecom Express,Delivered
DEL00563,ORD00563,2025-12-03,2025-12-06,Ecom Express,Delivered
DEL00564,ORD00564,2024-04-09,2024-04-12,Ecom Express,Delivered
DEL00565,ORD00565,2024-10-17,2024-10-20,Xpressbees,Delivered
DEL00566,ORD00566,2024-04-16,2024-04-19,Xpressbees,Delivered
DEL00567,ORD00567,2025-07-26,2025-07-30,Blue Dart,Delivered
DEL00568,ORD00568,2024-04-26,2024-04-28,Delhivery,Delivered
DEL00569,ORD00569,2025-05-06,2025-05-10,Ecom Express,Delivered
DEL00570,ORD00570,2025-09-03,2025-09-07,Xpressbees,Delivered
DEL00571,ORD00571,2024-05-02,2024-05-04,Ecom Express,Delivered
DEL00572,ORD00572,2024-05-09,2024-05-13,Blue Dart,Delivered
DEL00573,ORD00573,2024-04-26,2024-04-28,Ecom Express,Delivered
DEL00574,ORD00574,2024-07-21,2024-07-27,Ecom Express,Delivered
DEL00575,ORD00575,2024-05-02,2024-05-04,Blue Dart,Delivered
DEL00576,ORD00576,2024-04-10,2024-04-13,Delhivery,Delivered
DEL00577,ORD00577,2024-07-10,2024-07-13,Blue Dart,Delivered
DEL00578,ORD00578,2024-10-11,2024-10-14,Xpressbees,Delivered
DEL00579,ORD00579,2025-09-19,2025-09-21,Xpressbees,Delivered
DEL00580,ORD00580,2024-01-15,2024-01-22,Xpressbees,Delayed
DEL00581,ORD00581,2025-07-04,2025-07-06,DTDC,Delivered
DEL00582,ORD00582,2025-01-10,2025-01-13,Blue Dart,Delivered
DEL00583,ORD00583,2024-07-05,2024-07-08,Ecom Express,Delivered
DEL00584,ORD00584,2025-02-22,2025-03-03,Ecom Express,Delayed
DEL00585,ORD00585,2025-05-22,2025-05-27,DTDC,Delivered
DEL00586,ORD00586,2024-03-25,2024-03-28,Ecom Express,Delivered
DEL00587,ORD00587,2024-11-15,2024-11-19,Blue Dart,Delivered
DEL00588,ORD00588,2025-03-15,2025-03-21,Delhivery,Delivered
DEL00589,ORD00589,2025-11-22,2025-11-29,Ecom Express,Delayed
DEL00590,ORD00590,2024-03-30,2024-04-04,Ecom Express,Delivered
DEL00591,ORD00591,2024-06-22,2024-06-28,Ecom Express,Delivered
DEL00592,ORD00592,2025-02-19,2025-02-22,Xpressbees,Delivered
DEL00593,ORD00593,2025-12-31,2026-01-02,Blue Dart,Delivered
DEL00594,ORD00594,2025-10-21,2025-10-23,Xpressbees,Delivered
DEL00595,ORD00595,2025-05-13,2025-05-22,Delhivery,Delayed
DEL00596,ORD00596,2024-09-14,2024-09-20,Delhivery,Delivered
DEL00597,ORD00597,2024-04-13,2024-04-16,DTDC,Delivered
DEL00598,ORD00598,2025-01-27,2025-02-03,Delhivery,Delayed
DEL00599,ORD00599,2024-03-21,2024-03-23,Xpressbees,Delivered
DEL00600,ORD00600,2024-10-29,2024-11-05,Delhivery,Delayed
DEL00601,ORD00601,2025-07-08,2025-07-14,Delhivery,Delivered
DEL00602,ORD00602,2025-01-29,2025-02-01,Blue Dart,Delivered
DEL00603,ORD00603,2024-07-02,2024-07-05,Xpressbees,Delivered
DEL00604,ORD00604,2024-11-15,2024-11-24,DTDC,Delayed
DEL00605,ORD00605,2025-05-17,2025-05-20,DTDC,Delivered
DEL00606,ORD00606,2025-07-31,2025-08-02,Ecom Express,Delivered
DEL00607,ORD00607,2025-08-28,2025-09-01,Blue Dart,Delivered
DEL00608,ORD00608,2024-11-24,2024-11-27,Ecom Express,Delivered
DEL00609,ORD00609,2024-12-23,2024-12-26,DTDC,Delivered
DEL00610,ORD00610,2025-01-26,2025-01-29,Ecom Express,Delivered
DEL00611,ORD00611,2025-11-08,2025-11-15,Xpressbees,Delayed
DEL00612,ORD00612,2025-12-06,2025-12-08,Xpressbees,Delivered
DEL00613,ORD00613,2024-11-29,2024-12-05,DTDC,Delivered
DEL00614,ORD00614,2024-10-01,2024-10-06,DTDC,Delivered
DEL00615,ORD00615,2025-08-08,2025-08-15,Blue Dart,Delayed
DEL00616,ORD00616,2025-12-09,2025-12-15,DTDC,Delivered
DEL00617,ORD00617,2025-11-15,2025-11-18,DTDC,Delivered
DEL00618,ORD00618,2024-07-27,2024-07-30,DTDC,Delivered
DEL00619,ORD00619,2024-11-01,2024-11-04,Blue Dart,Delivered
DEL00620,ORD00620,2025-08-17,2025-08-22,Xpressbees,Delivered
DEL00621,ORD00621,2025-06-29,2025-07-04,Ecom Express,Delivered
DEL00622,ORD00622,2024-11-06,2024-11-08,Ecom Express,Delivered
DEL00623,ORD00623,2025-02-28,2025-03-04,Blue Dart,Delivered
DEL00624,ORD00624,2025-07-14,2025-07-17,Blue Dart,Delivered
DEL00625,ORD00625,2025-08-15,2025-08-24,Delhivery,Delayed
DEL00626,ORD00626,2025-10-16,2025-10-19,DTDC,Delivered
DEL00627,ORD00627,2025-10-05,2025-10-11,Ecom Express,Delivered
DEL00628,ORD00628,2024-06-05,2024-06-07,Ecom Express,Delivered
DEL00629,ORD00629,2024-03-08,2024-03-10,Xpressbees,Delivered
DEL00630,ORD00630,2024-06-15,2024-06-18,Delhivery,Delivered
DEL00631,ORD00631,2024-07-15,2024-07-18,DTDC,Delivered
DEL00632,ORD00632,2025-03-10,2025-03-14,Blue Dart,Delivered
DEL00633,ORD00633,2024-09-23,2024-10-01,Blue Dart,Delayed
DEL00634,ORD00634,2024-02-13,2024-02-15,Blue Dart,Delivered
DEL00635,ORD00635,2024-11-18,2024-11-22,Blue Dart,Delivered
DEL00636,ORD00636,2025-11-04,2025-11-09,DTDC,Delivered
DEL00637,ORD00637,2024-04-25,2024-04-29,Ecom Express,Delivered
DEL00638,ORD00638,2025-06-22,2025-06-25,Blue Dart,Delivered
DEL00639,ORD00639,2024-11-18,2024-11-23,Blue Dart,Delivered
DEL00640,ORD00640,2024-08-30,2024-09-06,DTDC,Delayed
DEL00641,ORD00641,2024-10-09,2024-10-13,Blue Dart,Delivered
DEL00642,ORD00642,2025-01-20,2025-01-28,Ecom Express,Delayed
DEL00643,ORD00643,2024-09-09,2024-09-13,Delhivery,Delivered
DEL00644,ORD00644,2024-11-12,2024-11-17,Delhivery,Delivered
DEL00645,ORD00645,2025-12-10,2025-12-13,Delhivery,Delivered
DEL00646,ORD00646,2025-12-19,2025-12-21,DTDC,Delivered
DEL00647,ORD00647,2024-01-10,2024-01-15,Xpressbees,Delivered
DEL00648,ORD00648,2024-08-31,2024-09-04,DTDC,Delivered
DEL00649,ORD00649,2025-10-21,2025-10-26,Blue Dart,Delivered
DEL00650,ORD00650,2025-04-27,2025-04-30,Ecom Express,Delivered
DEL00651,ORD00651,2024-04-13,2024-04-16,Xpressbees,Delivered
DEL00652,ORD00652,2025-03-08,2025-03-12,Blue Dart,Delivered
DEL00653,ORD00653,2024-02-24,2024-02-28,Delhivery,Delivered
DEL00654,ORD00654,2024-01-06,2024-01-11,Blue Dart,Delivered
DEL00655,ORD00655,2024-04-25,2024-05-02,Xpressbees,Delayed
DEL00656,ORD00656,2025-10-26,2025-10-31,DTDC,Delivered
DEL00657,ORD00657,2025-04-09,2025-04-12,Blue Dart,Delivered
DEL00658,ORD00658,2024-12-02,2024-12-07,Blue Dart,Delivered
DEL00659,ORD00659,2025-02-06,2025-02-15,Blue Dart,Delayed
DEL00660,ORD00660,2025-07-25,2025-07-28,Xpressbees,Delivered
DEL00661,ORD00661,2024-07-23,2024-07-26,Blue Dart,Delivered
DEL00662,ORD00662,2024-09-23,2024-10-02,DTDC,Delayed
DEL00663,ORD00663,2024-01-15,2024-01-17,DTDC,Delivered
DEL00664,ORD00664,2025-11-21,2025-11-24,Ecom Express,Delivered
DEL00665,ORD00665,2024-09-29,2024-10-04,Ecom Express,Delivered
DEL00666,ORD00666,2025-09-07,2025-09-10,DTDC,Delivered
DEL00667,ORD00667,2025-02-24,2025-03-03,Ecom Express,Delayed
DEL00668,ORD00668,2025-09-26,2025-09-28,Xpressbees,Delivered
DEL00669,ORD00669,2024-03-30,2024-04-04,Ecom Express,Delivered
DEL00670,ORD00670,2025-12-06,2025-12-11,Xpressbees,Delivered
DEL00671,ORD00671,2024-03-16,2024-03-18,Xpressbees,Delivered
DEL00672,ORD00672,2025-04-29,2025-05-03,Blue Dart,Delivered
DEL00673,ORD00673,2025-12-29,2025-12-31,Delhivery,Delivered
DEL00674,ORD00674,2024-11-05,2024-11-08,Blue Dart,Delivered
DEL00675,ORD00675,2024-09-23,2024-09-25,DTDC,Delivered
DEL00676,ORD00676,2024-04-01,2024-04-05,Delhivery,Delivered
DEL00677,ORD00677,2024-02-15,2024-02-18,DTDC,Delivered
DEL00678,ORD00678,2024-10-18,2024-10-20,Xpressbees,Delivered
DEL00679,ORD00679,2024-11-18,2024-11-21,Blue Dart,Delivered
DEL00680,ORD00680,2024-06-03,2024-06-07,Ecom Express,Delivered
DEL00681,ORD00681,2024-07-08,2024-07-14,DTDC,Delivered
DEL00682,ORD00682,2024-04-28,2024-05-04,Ecom Express,Delivered
DEL00683,ORD00683,2025-07-29,2025-07-31,Ecom Express,Delivered
DEL00684,ORD00684,2024-06-01,2024-06-06,DTDC,Delivered
DEL00685,ORD00685,2024-06-21,2024-06-30,Blue Dart,Delayed
DEL00686,ORD00686,2024-08-05,2024-08-07,Xpressbees,Delivered
DEL00687,ORD00687,2024-03-19,2024-03-25,DTDC,Delivered
DEL00688,ORD00688,2024-10-18,2024-10-21,Delhivery,Delivered
DEL00689,ORD00689,2024-11-28,2024-12-02,Blue Dart,Delivered
DEL00690,ORD00690,2025-05-08,2025-05-12,Xpressbees,Delivered
DEL00691,ORD00691,2025-11-04,2025-11-09,Xpressbees,Delivered
DEL00692,ORD00692,2025-08-07,2025-08-10,Blue Dart,Delivered
DEL00693,ORD00693,2024-02-27,2024-03-04,Blue Dart,Delivered
DEL00694,ORD00694,2024-09-20,2024-09-29,DTDC,Delayed
DEL00695,ORD00695,2024-08-01,2024-08-04,Ecom Express,Delivered
DEL00696,ORD00696,2025-11-02,2025-11-04,Xpressbees,Delivered
DEL00697,ORD00697,2024-11-14,2024-11-19,DTDC,Delivered
DEL00698,ORD00698,2025-01-12,2025-01-19,Delhivery,Delayed
DEL00699,ORD00699,2024-10-03,2024-10-06,Blue Dart,Delivered
DEL00700,ORD00700,2025-01-13,2025-01-19,Ecom Express,Delivered
DEL00701,ORD00701,2025-06-10,2025-06-13,Xpressbees,Delivered
DEL00702,ORD00702,2024-06-07,2024-06-10,Xpressbees,Delivered
DEL00703,ORD00703,2024-10-25,2024-10-30,Blue Dart,Delivered
DEL00704,ORD00704,2025-12-03,2025-12-07,DTDC,Delivered
DEL00705,ORD00705,2024-02-18,2024-02-21,DTDC,Delivered
DEL00706,ORD00706,2025-02-27,2025-03-03,DTDC,Delivered
DEL00707,ORD00707,2024-12-30,2025-01-01,Blue Dart,Delivered
DEL00708,ORD00708,2025-11-08,2025-11-11,Delhivery,Delivered
DEL00709,ORD00709,2025-12-22,2025-12-24,Xpressbees,Delivered
DEL00710,ORD00710,2025-04-05,2025-04-08,Delhivery,Delivered
DEL00711,ORD00711,2025-09-10,2025-09-13,Xpressbees,Delivered
DEL00712,ORD00712,2024-05-01,2024-05-09,Ecom Express,Delayed
DEL00713,ORD00713,2025-11-05,2025-11-07,Ecom Express,Delivered
DEL00714,ORD00714,2025-09-24,2025-09-27,Blue Dart,Delivered
DEL00715,ORD00715,2024-07-16,2024-07-24,Blue Dart,Delayed
DEL00716,ORD00716,2025-05-08,2025-05-13,Ecom Express,Delivered
DEL00717,ORD00717,2025-07-05,2025-07-10,Delhivery,Delivered
DEL00718,ORD00718,2025-03-09,2025-03-11,DTDC,Delivered
DEL00719,ORD00719,2025-05-12,2025-05-14,Delhivery,Delivered
DEL00720,ORD00720,2025-08-07,2025-08-11,Xpressbees,Delivered
DEL00721,ORD00721,2026-01-01,2026-01-03,Ecom Express,Delivered
DEL00722,ORD00722,2025-07-23,2025-07-27,Xpressbees,Delivered
DEL00723,ORD00723,2025-09-20,2025-09-24,Blue Dart,Delivered
DEL00724,ORD00724,2025-03-08,2025-03-13,Ecom Express,Delivered
DEL00725,ORD00725,2025-03-03,2025-03-06,Xpressbees,Delivered
DEL00726,ORD00726,2024-12-23,2024-12-31,Delhivery,Delayed
DEL00727,ORD00727,2025-04-25,2025-04-29,Delhivery,Delivered
DEL00728,ORD00728,2024-12-13,2024-12-22,Delhivery,Delayed
DEL00729,ORD00729,2025-12-29,2026-01-02,Ecom Express,Delivered
DEL00730,ORD00730,2025-04-30,2025-05-03,DTDC,Delivered
DEL00731,ORD00731,2024-03-29,2024-04-02,Delhivery,Delivered
DEL00732,ORD00732,2025-05-19,2025-05-24,Delhivery,Delivered
DEL00733,ORD00733,2024-02-19,2024-02-24,Delhivery,Delivered
DEL00734,ORD00734,2025-05-30,2025-06-01,Delhivery,Delivered
DEL00735,ORD00735,2024-05-05,2024-05-09,Blue Dart,Delivered
DEL00736,ORD00736,2024-12-29,2025-01-02,DTDC,Delivered
DEL00737,ORD00737,2025-12-08,2025-12-10,Delhivery,Delivered
DEL00738,ORD00738,2025-03-25,2025-04-02,Blue Dart,Delayed
DEL00739,ORD00739,2025-09-17,2025-09-22,Blue Dart,Delivered
DEL00740,ORD00740,2025-10-08,2025-10-10,Delhivery,Delivered
DEL00741,ORD00741,2025-03-28,2025-04-02,DTDC,Delivered
DEL00742,ORD00742,2025-10-26,2025-10-29,Ecom Express,Delivered
DEL00743,ORD00743,2025-03-02,2025-03-05,Blue Dart,Delivered
DEL00744,ORD00744,2024-06-24,2024-06-27,Xpressbees,Delivered
DEL00745,ORD00745,2025-10-08,2025-10-12,Blue Dart,Delivered
